customer_na_attributes_sk,site_sk,site,customer_no,customer_sk,na_national_operator_cd,na_national_operator_name,rtm_national_acct_vp,rtm_national_acct_director,rtm_national_channel_code,rtm_national_channel_desc,na_national_operator_acct_graduation_ind,rtm_national_chain_code,rtm_national_chain_desc,rtm_national_sub_channel_desc,rtm_national_sub_channel_code,na_national_operator_banner_srv_lvl_cd,na_national_operator_banner_srv_lvl_desc,na_national_operator_concept_banner_cd,na_national_operator_concept_banner_name,univ_customer_no,na_retailer_store_id,na_retailer_store_desc,na_national_operator_customer_industry_cd,na_national_operator_customer_industry_desc,na_national_operator_customer_line_of_business_cd,na_national_operator_customer_line_of_business_desc,na_national_operator_unit_program_autonomy_cd,na_national_operator_unit_program_autonomy_desc,na_national_operator_proprietor_franchise_ownership,na_national_customer_in_compliance_ind,load_dt,modified_dt,modified_user,src_desc,source_system,is_deleted,check_sum,retailer_store_id,retailer_store_banner,retailer_store_assortment_group_desc,retailer_store_group_desc,retailer_store_beer_group_desc,retailer_store_spirit_group_desc,retailer_store_wine_group_desc
179612236,104011,B9YFQS0WGVHLG,161FVADRYW1K,Q63,MKY8SNQ5F96ZR,DESC_11,WT6OP,T30H,5V4,DESC_11,Y,PKEFVIFYIZYERQ,DESC_11,DESC_11,DLQZPNIWBF4AD,62DZC8Z6,DESC_11,70G3NLFHEJYZ,DESC_11,HWN,GJWH4MJQ,DESC_11,Y,Y,4IWQEEM4IX9D,DESC_11,LNS72IEGWBT,DESC_11,M7ZE3KJ,Y,2025-02-01 22:11:07.000000,2025-10-09 15:59:55.000000,XWFALW8,DESC_11,YDP9TYLR8JF8RZ,GO2X8SOHWP8,JLGWKKJJ9,XV8ZZ5ETZG,DZ4KRGN,DESC_11,DESC_11,DESC_11,DESC_11,DESC_11
793603564,104012,R435OIILCMJL,5KVT4H48FYJ7SG,FL7YZ,75XBTK7W0BBNNU,DESC_12,M0ZG3,RFWOHL,SNGBI1M7CFRGJ2S,DESC_12,Y,UGYV,DESC_12,DESC_12,6CSKJ9QK1SUWVX5,9CRNDY9D1,DESC_12,E3E6J6R8,DESC_12,7IE72H,MU8OPPHSW09PDF,DESC_12,Y,Y,KP1Z1QH4J5,DESC_12,VETMTQ48WL,DESC_12,FOA2BZYFC24SREI,Y,2025-09-09 09:41:09.000000,2024-05-07 16:43:56.000000,6QRFE,DESC_12,TRS7B0F,YBL7ZOYB2EHKOQ,U9O0ZZE4V,S6IKLEYD3MSZ3,UBCLJJ,DESC_12,DESC_12,DESC_12,DESC_12,DESC_12
934838232,104013,6D5AG70LHA50YN,GRKQ,JSOT142H781,BC7OAG,DESC_13,ATALVMKFO2I,FBPKWU,OUCZ20POLPE,DESC_13,N,FEDZZ,DESC_13,DESC_13,ZAE0LT,RWRCF8D,DESC_13,98YCS,DESC_13,Q5GSG,E6Q6718C281PN,DESC_13,N,N,14W7X7WDQ,DESC_13,UN8RGZ,DESC_13,9KA4AGW39C9B,Y,2024-06-04 20:31:21.000000,2025-07-10 08:27:56.000000,4URZ42H0LAY7,DESC_13,P9CYU3EM48IX5S,FECF,ND1ZBWTTFG8UQ3,7CS6Z6D,JREDSK8TAG,DESC_13,DESC_13,DESC_13,DESC_13,DESC_13
987834767,104014,2NBTTVFBTU,TIM5MPAZXS,KP9WTMJC92JC4O,PQB8RUKOXZ8767,DESC_14,USV7FLW2SSTBU4,EAZF125IE,ZVNWM8E8B77A,DESC_14,Y,NDUN83,DESC_14,DESC_14,ZN8XFBR2UVT,0XWMRYMBYW,DESC_14,WP0XCE7FDVT,DESC_14,5KQUHGDCC3K,SM7SM2YEW4,DESC_14,Y,Y,T1HQ0,DESC_14,BMZA6RFAQ,DESC_14,PCQR0SKF86FT,N,2025-02-13 06:40:59.000000,2024-01-25 06:31:09.000000,CY05QZD,DESC_14,QAJSHGZ6,RBCPQWT9MN6MBQ,R1XO,DJB4J5W1P,FQNA4LDI1T66Q8,DESC_14,DESC_14,DESC_14,DESC_14,DESC_14
344515475,104015,A97PDRL6WL4EM96,1YJXPZZ16TC,S1FIA9NM1,JMPPL82INTD6,DESC_15,XZU02,K7J8,79G1,DESC_15,Y,JFZJS311D,DESC_15,DESC_15,4ZHMKJBJ70RL,UKVBBUCQQ,DESC_15,6AMJT59XON,DESC_15,QOAJ97G,IC35,DESC_15,Y,Y,V3JHKTHAJRKT,DESC_15,BEN08,DESC_15,SNTISM,Y,2024-08-09 16:41:27.000000,2024-05-17 20:38:45.000000,R7ZI1S44NQQCW,DESC_15,VNF,J04PGFR,4JIY,CT08L0J9TJ,8AU,DESC_15,DESC_15,DESC_15,DESC_15,DESC_15
975328713,104016,G9TTK,B1PUA,H1GBVT81IDSTH,0FJOXI,DESC_16,2OYU551O,A1JPXUWQ2P2ES,0FRV,DESC_16,N,5YA3,DESC_16,DESC_16,QXJJSG7OMO,HT59YSGK,DESC_16,MSOD,DESC_16,Q21N6IONIC7NS,IL817460,DESC_16,N,N,X38ZYMP4OLG,DESC_16,YAL4M,DESC_16,FJ3,N,2025-10-28 15:31:00.000000,2024-08-21 10:29:23.000000,Z9BE93JQX,DESC_16,1E37WB,YUTFQDK5,ZNUH64K7MC,5BZXBJ4,M60I26Q,DESC_16,DESC_16,DESC_16,DESC_16,DESC_16
277276183,104017,ZP0A0ISQMU7AA,9O07,EMDPGDH1HEIN2,JHEA2E,DESC_17,YKZW2ICL0P,6S9TPCO8U3MJ,ZPLZKXHE,DESC_17,N,CVHRFW26V4,DESC_17,DESC_17,ZDNAO6C0DK,VUWKQZK1,DESC_17,YUO6OL3WD9RVQ,DESC_17,GK4412VS,0OFY97DL85Y,DESC_17,N,Y,O4CZQ3R8WPB,DESC_17,R2AJ,DESC_17,CY3,Y,2025-07-04 14:28:13.000000,2025-02-11 23:54:34.000000,K3O5D3NDB3,DESC_17,Q58QJQLVH,3CT6QK6CHU,RVSORL,P4VHINN0RI,JTKL65,DESC_17,DESC_17,DESC_17,DESC_17,DESC_17
573551512,104018,ASUWIKD9BT1M38,HVMEE505M1ABN,4CHGOZ6HMC9F,6CR88FA4W4ZO,DESC_18,F6RX48,L3UW86XIHM,HN0,DESC_18,N,20AD21P6PM8GQSI,DESC_18,DESC_18,I15VBD3,U8N1CQVX,DESC_18,4KADI1,DESC_18,L60TB44ASHBS88Y,7KPGJRUS,DESC_18,Y,N,AYULV3SLR7JJ,DESC_18,3621U,DESC_18,DMK73,Y,2024-02-08 15:04:43.000000,2025-01-11 06:24:53.000000,FRZQYH5E3,DESC_18,2YLM1WKJ45DQO,8ZMN34NNSX4R,ZR4EX5TDN,SVOISGH1GK,T35DPF7SW6N5K,DESC_18,DESC_18,DESC_18,DESC_18,DESC_18
701011605,104019,O4A9N3NTQ,A5IW,13YKE58,HLSJMQIXEI,DESC_19,2VOV,S39L7CZN1AV4,F7AC30N3NXBC7AK,DESC_19,Y,ZSB54KRR4,DESC_19,DESC_19,WRUE,CAJ0,DESC_19,DQDOB4M,DESC_19,TP0FVCX,A2265KLZ,DESC_19,Y,N,5XJEF66V4I,DESC_19,BIDPE,DESC_19,MIDN5,N,2024-12-02 23:59:01.000000,2025-06-30 18:08:42.000000,M2JMDAIP,DESC_19,7Z7HIRBGO5,CCT2MA3CP1HMJGH,9SPVHJ39KHA4QM,TH78X1JCMGA6EO,FKY33CE3,DESC_19,DESC_19,DESC_19,DESC_19,DESC_19
141968433,104020,1B2,3PVFZU64,89ULMB2UY6X8Z,N80QA6J67HAYCX,DESC_20,590COTZ5,W91HRKB,0LY5ADIZGHGAP,DESC_20,Y,A2W94BBNG8Q2NA,DESC_20,DESC_20,5WNS,79PI1DNJ4AVM,DESC_20,1R1UXVN81GJL,DESC_20,HLJ7YLC69F1YW,XUWYOQ8D9BAI2,DESC_20,Y,Y,4V07F,DESC_20,FTN3ZQHFLZ,DESC_20,3U57U,N,2024-12-06 07:55:15.000000,2025-07-15 02:29:34.000000,0CVUY2,DESC_20,M3MAW,5O96,W9MWMS9PENMY2R,O2QG,3FE2M2PQPKE9V,DESC_20,DESC_20,DESC_20,DESC_20,DESC_20
748710005,104021,E4N,WNUNSBHJL,Z5HY0Z1,J3X5TY43,DESC_21,PP6H0J7UOP,WKLRV,S5D,DESC_21,Y,LCADAVNS,DESC_21,DESC_21,6VZYNGCNYLCY5,37DD25GYYCV,DESC_21,1EIYMLRNE,DESC_21,70PWUH4VR,18EWXXR76,DESC_21,Y,Y,S9XSEFA67Q,DESC_21,7T1QA24U106FAI0,DESC_21,0ACDMVUN0Q3YY2D,N,2025-06-11 14:00:04.000000,2024-05-05 16:25:29.000000,83XVTJXFOLZ,DESC_21,TBCMG9MKBRLZ,R82RPJNQ0VW2P,EYDWP5ZMQE6RZPH,M2DJENZZAS12,4FTWEY9P52P3,DESC_21,DESC_21,DESC_21,DESC_21,DESC_21
402776674,104022,HTY0YKEI2QT6LEB,MOLDNJJV,7PIDVV8,T9B8RT7IZNYWI,DESC_22,PJU,QP2Y,9348Q,DESC_22,N,QEO0T90HC9Z,DESC_22,DESC_22,ZKQR1KJX2VKUCLF,8DQWQX,DESC_22,4W7CWC5VM95E59Z,DESC_22,9V1VNAWH9H1MS,189A5787F5VOP,DESC_22,N,N,O8BBRYY,DESC_22,QACWG91BUY,DESC_22,11HRRZ6M,Y,2025-11-08 23:09:00.000000,2025-09-02 06:41:38.000000,HAF6F9GHPFR83E9,DESC_22,RHJL1PZD4EJKH,T1J7YD6DDZMA,7TGSHQIZSR6ERI4,KPI6B,XVQ2TY3NYKD,DESC_22,DESC_22,DESC_22,DESC_22,DESC_22
968285122,104023,LSNZ79BTOZJ4Q,RXE5OR4,5KM7M8I,9NAH2,DESC_23,CTP5GG6B6S7Q,3XKJCU,HRY99,DESC_23,N,5VHTAQ4C9L,DESC_23,DESC_23,5IZF92ZRC,OGRL,DESC_23,ADIGY,DESC_23,2CWA9XP,KER8ZWCUT,DESC_23,N,N,SM5KRHFFGW,DESC_23,DLTV14PN8CQ,DESC_23,VAROCH6C9,Y,2025-02-10 04:09:25.000000,2024-06-11 18:38:14.000000,IFC3MS,DESC_23,83OVM5STZL,C2DD,2HZU,LMF,NMPNI,DESC_23,DESC_23,DESC_23,DESC_23,DESC_23
359204397,104024,WBC,61NSNYSF6O,9X0MER63AM8XD44,87O78JSA33JBU0U,DESC_24,ZLTL6VM79FQ,VW3F,OKDEFM8J,DESC_24,Y,1QJ3N1EKOK,DESC_24,DESC_24,D1Q,YG1OOW8H,DESC_24,TGTKPH0IJ,DESC_24,DALB2XX00,BXR1MCP5ZWED,DESC_24,N,N,YFT58ZCDUHZ,DESC_24,VHNC8JF,DESC_24,CKV,Y,2024-04-06 08:44:58.000000,2024-11-07 00:28:36.000000,JMNHLUVBY9CWSHF,DESC_24,4PW6MO,WT0E6ND2Y8,KQN25B29IEV,OH04XZZ0H,3EJ2VFIPAGDE,DESC_24,DESC_24,DESC_24,DESC_24,DESC_24
200209527,104025,AY0YP7ONOVIT8,9MN8C24V0G1DM2L,KNWV,RMM3,DESC_25,U2K9QCA1KS,Q393W,5HLNR9YOO,DESC_25,Y,CL2MY9RA2QE2O,DESC_25,DESC_25,R1S19413,CCXFJT76WUIOXQO,DESC_25,WG9B3WIYUY4TT,DESC_25,RCH5E62MQG3X3,TWEKHC0G,DESC_25,N,N,PVGEY5,DESC_25,C22JUPFI9FOG5G,DESC_25,RSIN9P8HY,Y,2024-08-03 03:19:22.000000,2024-11-10 06:34:58.000000,7NV81MLVHG3UCKN,DESC_25,WDMM7EOG7BKA,0O6,N65,LNZT5M0XOXF,GG7QOLW70M74,DESC_25,DESC_25,DESC_25,DESC_25,DESC_25
663690117,104026,LP11EDYELFSOGM,AHVSFSOZ2,L3BG0XWFGYADHGJ,WQNMTBG5EP,DESC_26,HB49PD,9HH3I6PNT,5TY6MXHZ3FZ9DO,DESC_26,Y,YS0EWPXD8F5,DESC_26,DESC_26,L3SF8CWU6XL,PJ88DXUVT3WDYJ,DESC_26,G9TML6E48,DESC_26,E0ME,VHB55U1G,DESC_26,Y,N,MPX7RW47S,DESC_26,DTVME1Z2LZO,DESC_26,1G1XSHUING,Y,2024-06-03 18:02:07.000000,2024-04-16 13:38:04.000000,S3UVF,DESC_26,9GUC6MPZAPX,ZEANDUF51IEIOZ6,B59TRM,95CAV4K6P,93OG,DESC_26,DESC_26,DESC_26,DESC_26,DESC_26
649606957,104027,CRC3QN8,S6E7NEZI77EM51,00QXJFKA75LX1,IKI3QA,DESC_27,FF9HP30,YFBQOGX,R2PCZ3Q1O,DESC_27,Y,SQ8LMWGVUCP,DESC_27,DESC_27,Q54WE1J,7LQ8XWZ,DESC_27,RVN33,DESC_27,VQU8QSLM,9M01EIRHIGC,DESC_27,Y,N,540WLW0T9X,DESC_27,A1CK74NVEV9,DESC_27,TFPOVPOGRA,Y,2025-05-23 13:44:09.000000,2024-01-11 02:30:46.000000,HZLH9CPY2D4K,DESC_27,8J7,J3JA7,S6E,1LJZO6W9JPZAZ,F996WNWT6DP,DESC_27,DESC_27,DESC_27,DESC_27,DESC_27
395084032,104028,RQQ,AD9X,C9Q59VSBN3O,IHK2EJZYTCP,DESC_28,XGPKR,UZ7CVZQ,OY1I5ZY0,DESC_28,N,GPKEB1NQRAAF7Y,DESC_28,DESC_28,HFBDIF,FZ9VZSWA70FJK,DESC_28,LNPO2O1,DESC_28,RBJ1AAKRMPI4Z32,QSHPZXSG,DESC_28,N,Y,YH5U4,DESC_28,IX47IGBZ549Q,DESC_28,LZRW798K,Y,2024-08-24 08:59:14.000000,2025-08-17 07:11:10.000000,TAN3EA3W,DESC_28,Z3CG2IZ99J1TC3,U3JCSSQM93CIN,F8E23,0DN29EKCQFL7,4DJHS3UB3R4,DESC_28,DESC_28,DESC_28,DESC_28,DESC_28
272496653,104029,8SL03H,BK5D,YTC7,VTQ7B7V7,DESC_29,YGO1A6TD0EQG,GK75WP0W1ELDDH,LP6QV1EMCM,DESC_29,N,2NFYAGR,DESC_29,DESC_29,6CKUKCX44SGXS,J8MS9,DESC_29,8K3,DESC_29,FBL18XV,3QAKXG5ARGY,DESC_29,Y,N,MIZA2XU50QT7,DESC_29,7WN,DESC_29,GMXA3CPLQ,Y,2024-05-27 00:28:54.000000,2025-05-05 05:36:21.000000,31Z59INE,DESC_29,1FL,AH53S4DKT,H93AQCH43ZY,FQVIRDSDWB1JQH0,DVM0PMOU1,DESC_29,DESC_29,DESC_29,DESC_29,DESC_29
521332008,104030,FXEO41MW9I91,Z6DQ3T27H6U8,HD6GJBO0G5OZI,BNT,DESC_30,J93OKU2M,F6OBLUE1JY6BD9U,GOZD3NY,DESC_30,Y,GPD1G08Z8QE,DESC_30,DESC_30,90PGI0K4N,HCU4,DESC_30,6KT58284M5,DESC_30,HYUL4,UH039Z,DESC_30,N,N,YH8NDF3RV31,DESC_30,MOC2F0Z1VCLTNF,DESC_30,6OGG6PQO90S74C,N,2025-05-29 05:25:26.000000,2024-01-29 01:39:29.000000,69NZEO5BQ291M,DESC_30,EOVAYI66IXRS2HG,U21ZNSD,RMUN5YK3X,WANHYUK8HGH,02ZYG7637A856H,DESC_30,DESC_30,DESC_30,DESC_30,DESC_30
728920680,104031,CQKLQNU,21W492QB5BEK,EJLG1D97N5BXW9I,EIQB8UB28RIC5,DESC_31,7P4Q6P3F,P5GKC2C,KXBM3BFN7OA7QZ,DESC_31,Y,G75GAH,DESC_31,DESC_31,J51Z5Z10041S,AZZIE,DESC_31,K39CKDOY,DESC_31,4YQA6KZDSU8HGU,IZXYI,DESC_31,Y,N,0U77,DESC_31,R6J7JL61G,DESC_31,5YAGW,N,2024-09-26 05:50:09.000000,2024-03-02 01:25:27.000000,7CQJUY,DESC_31,9J6CUGCU2,LNPSJR6KHSZ,Y9UFNI,HFT24959G9ABU,R9UJ341,DESC_31,DESC_31,DESC_31,DESC_31,DESC_31
508375679,104032,LHUV,5JQY,VZK7LXJJPL,DPTK4,DESC_32,R5D57LKONYC,OFNEZAHNZUV,I0IZ7JT1ZPGDK2,DESC_32,Y,K4ZW4CU6HSWLWNS,DESC_32,DESC_32,3FJ7,SNJ,DESC_32,67IZVLT61V9D,DESC_32,IWK,1VESU8L4M2CAK,DESC_32,N,N,KSFVSS4UYWSGJ,DESC_32,P1206SZXHLIAVU,DESC_32,6GDZXZARFNNCHC,N,2024-01-22 05:11:36.000000,2025-09-26 11:44:41.000000,SKO26OZ2YAYAZLH,DESC_32,ZDFQ1CLMW1J,LP3OFBG85,TJDL,FF1FK8Q5BLJNRFU,59CY10WFNHQ2J4,DESC_32,DESC_32,DESC_32,DESC_32,DESC_32
647456451,104033,ZMJ74,2XZLR,VPH6HT057,1X54V6WUYTB,DESC_33,VQCRY,104V70FY,SF8TD0,DESC_33,N,QXIWBJTRD35,DESC_33,DESC_33,VUW3,TM188BOKHJ6WFS2,DESC_33,RD2IU8W5,DESC_33,HUU7VG,A4ZB9WVWMDO,DESC_33,Y,N,TSN,DESC_33,DUHOW0G,DESC_33,6FIT,N,2024-06-17 21:03:31.000000,2024-12-03 17:13:58.000000,FQOHZ7WV,DESC_33,CRCPRN4VCXUR,UJ18,EV4,WB4TWK2IV,01552,DESC_33,DESC_33,DESC_33,DESC_33,DESC_33
555120025,104034,BG9STTQY7E8CIM,URM84,F57COY,IRL,DESC_34,WBZ,L3PQA0,FQ4U5QQ1,DESC_34,Y,KL3Y695G8,DESC_34,DESC_34,NV2BRHSX9Q8,5SKAVYX57,DESC_34,JX1,DESC_34,2X2QRD7T9T,8ERVHMFK9M4,DESC_34,Y,N,Z81O9Y1K,DESC_34,MTWGCKBK0T2ZKP,DESC_34,G5V,Y,2024-05-26 13:47:33.000000,2024-02-10 03:10:38.000000,9LQ1K4,DESC_34,5JAZU,R65HKRLSPS07548,TMDK422LKMI,3U8OKO0DNUVV41,3LG4WUADLU,DESC_34,DESC_34,DESC_34,DESC_34,DESC_34
520786956,104035,GZR0LL,AB19OK,UT411Q,JL4CP,DESC_35,45CGR89DEMS,LLEMBOZ,ETC485UHV79K6,DESC_35,N,33MV1JPE799,DESC_35,DESC_35,TMZYEY0ZFWO,4XQ9A,DESC_35,PTH,DESC_35,YF56R97Z1BDAW3,LR1JPXG492,DESC_35,Y,N,EU93REAZCB,DESC_35,3Z9T9YJWU61Q,DESC_35,OKZEH4SUMXIM3N,Y,2025-06-18 04:14:06.000000,2025-05-22 20:59:59.000000,Z3EBSUZ26VQW,DESC_35,12IUR,8ASO,LL1SUM8P,AELFO5VAZ9XF,ZKWTI,DESC_35,DESC_35,DESC_35,DESC_35,DESC_35
439313698,104036,3HPRBIAJ4M57T3V,8SOBXQTEF6U66KX,4T5,6GS50O9K,DESC_36,ZARL4THP0XQSH3,MOHTKQ59X7E,BOQH84JEJVE,DESC_36,Y,I6N9RXJETS,DESC_36,DESC_36,PQM1WLNNUKL89F8,ORSSWKIO,DESC_36,4LAKJNEIDUUT,DESC_36,YZ8CY98XLD,YNXD1MJHD2AXM7P,DESC_36,Y,Y,P5VNYMN5FXK,DESC_36,P3YYN14I3,DESC_36,RSN2RT,N,2025-11-12 00:05:18.000000,2024-08-15 07:57:33.000000,O9L7FXFT44,DESC_36,IBAIHCC,SK1TCYOE01,VXFI08EWUESJ050,JHA833641,ELHG17XCPBTZJB,DESC_36,DESC_36,DESC_36,DESC_36,DESC_36
289967971,104037,OIIHD9CZY34WU3F,GZJFP7JKJVP,EIQYX6GG,6V5VW5QVOO93,DESC_37,HVJ21IM4BJFMI6,L8CJR8O,92O,DESC_37,Y,SF7,DESC_37,DESC_37,1TG5BY7VXL80BNS,M63,DESC_37,QPM,DESC_37,KMIFIV0A1JLABOQ,Y2YWC4P6BAKK5,DESC_37,Y,N,MAODHSWH7DO0K3P,DESC_37,0S8BKH0A76TO3FI,DESC_37,IB319XQ3,N,2025-02-20 22:27:53.000000,2024-05-11 18:59:04.000000,LX7K6RDKTPV,DESC_37,AARWI,Z6XQ,VNZDIG2,U9RMN3XW0G3JKV,I99G587AP857,DESC_37,DESC_37,DESC_37,DESC_37,DESC_37
398608346,104038,VVLJ12M06JO,L9VPVJ9U7,54Y,2VRL6GP3KNPSCJX,DESC_38,JRINPYQ6DZ,0DDS3WH1V,4RGPB,DESC_38,Y,6EP6,DESC_38,DESC_38,PMG,L7593MS5K,DESC_38,PYWL5W0IUY2,DESC_38,Y61R,DNMKE1FDPBW,DESC_38,N,N,8OPKIE,DESC_38,G97IBAVL97,DESC_38,WNLF2GZ,Y,2024-03-01 00:31:40.000000,2025-10-26 11:41:27.000000,VW43CP,DESC_38,GMYB781GQGWLXNL,0EF,H6KN,ZZHT,AEMLC92QHOB0LOV,DESC_38,DESC_38,DESC_38,DESC_38,DESC_38
527208936,104039,Z2UP,YXC6F5C0DKQA,4AW4CL6CMK85WS,V49,DESC_39,RD96JT9VF4788,L3W6GRG4XJ,OHEOMDSZ1,DESC_39,Y,H9O2KJHS7,DESC_39,DESC_39,2MB9LNU8,BEZZ7H0O1HY,DESC_39,O68OTEL,DESC_39,AJ8SC0E95HZ1B,YA4QA3CTLCAZJC,DESC_39,Y,Y,A4RPKNRF7H,DESC_39,KUONE9H0XU25LA1,DESC_39,BFSQSW4AO6,N,2024-10-02 00:31:48.000000,2024-05-17 10:08:40.000000,4SO7K,DESC_39,0JV8VP5HI,F62K4DJK12,SZ36PPCBJ51S,JPSIMMRF,3LD3LPF0,DESC_39,DESC_39,DESC_39,DESC_39,DESC_39
394740398,104040,JJR44T3T,6FJJQ1K97ZKU,0H3SXG,JW97H,DESC_40,YUH153CAB2,PK1ARR7NKBLCJWM,DWQ4EQ1ACRTKQX2,DESC_40,Y,BERC9HPW,DESC_40,DESC_40,FVR6,PW55OT,DESC_40,4FJ7PX7FJ7,DESC_40,D87HC,SBFK,DESC_40,Y,Y,TMXU0YET,DESC_40,TIX0,DESC_40,TFQJ313G,N,2025-05-29 18:00:24.000000,2024-02-04 01:35:21.000000,QQLPW93VY581WSC,DESC_40,QNXY91PR,RH2PHEDKNVU007,G776,02IUGSC0JK0N,DAB1G2KAM,DESC_40,DESC_40,DESC_40,DESC_40,DESC_40
508585850,104041,YH6KS,2BB0M6,L7OH9,BTMXNPC7SUMQ,DESC_41,DD0LCZHZ55,K12V0GA8T,XYFFNJC2IQ2RYJ5,DESC_41,Y,6LGHAHBIY7,DESC_41,DESC_41,AJEMCQ,NAEZ4SW6L,DESC_41,1CA2N7A0R,DESC_41,ZBRNX1CDOI,0Y8VCRHCPXUQ7U,DESC_41,N,N,KXC556PSV,DESC_41,XHN1Y1JFIPEKMGG,DESC_41,72C7NZU803ACNJ,N,2024-03-02 18:56:22.000000,2025-03-23 14:37:29.000000,OFH,DESC_41,T0S,QZAXCUN6L8XV7E,QEBAQ4ZI,UXLO5VI31,PI6BKRBAT,DESC_41,DESC_41,DESC_41,DESC_41,DESC_41
942713739,104042,AVRHFBIH485B,2ETMAQ,6XIC,PZFOE45,DESC_42,38TXA,8PYIQLN7,EZL7IVKEHX5QN,DESC_42,Y,OUV,DESC_42,DESC_42,UWFPFH0JZFS,O0Q0WIUKANE,DESC_42,01XJU,DESC_42,FKCHZQGUH,Q2EB2OJIWC,DESC_42,Y,Y,1L174GT,DESC_42,YLR21Q,DESC_42,CSTL3MW,Y,2024-01-16 22:29:57.000000,2025-06-06 04:36:18.000000,BHAXB59SS3,DESC_42,QPZ020RQT3IV5Q8,1WN7AWIT,ZT0GSQOTPVF36,S6XY8K4JZ,PG8TDPAX68GH,DESC_42,DESC_42,DESC_42,DESC_42,DESC_42
180138797,104043,SSIL025108L,7332FL32DGMC,2VO1R7CTC47BO,HM6UHA6EHJO0Z2,DESC_43,JIE1,IGB3QXZLY,HOD22UZAJC,DESC_43,N,JZ4X76SKGOQL,DESC_43,DESC_43,T4TR5O301WU38BK,1CZC6VMF9MYRN,DESC_43,2OCMT1E538G2,DESC_43,54K4AWMCWC,VFDFR7KS850,DESC_43,N,N,E5CGPI7BBLRM9,DESC_43,QK3MT16G070U0JC,DESC_43,JYCOPDQ,Y,2024-01-13 05:10:18.000000,2025-10-28 05:46:57.000000,JB2TUOU4W,DESC_43,G41X65PFLVHA,I0ELW6MLG7MC905,UC0J3WGQZF2RJ,BLC9DTCCOFFCR,ACD8UJK9T2P,DESC_43,DESC_43,DESC_43,DESC_43,DESC_43
881761366,104044,4BGYP64QY4PTU14,GTJXFEAI1Z68,LKOOUF6M1508,GLZFP,DESC_44,S42KQ8B06LW1,VS2QKM0G93F,5R5G6,DESC_44,Y,GJ2U5OXMVOQ4TNK,DESC_44,DESC_44,M9K6,VVGT2N0BY,DESC_44,FAW91MCJYNZVIJN,DESC_44,L1WSTPFG5HRANR8,QRMYC4FS,DESC_44,Y,Y,UBNS,DESC_44,UN1VGPXRLQS1EDX,DESC_44,BO2IGYG,N,2024-02-10 04:24:15.000000,2025-03-22 08:53:45.000000,4I3PQ,DESC_44,FU7D,TS71NS,06FRE0PSDOIBK,WGHYY3,PXUN6PP7PDGZEHW,DESC_44,DESC_44,DESC_44,DESC_44,DESC_44
270686116,104045,NT08DQLL,JZC0ZZG3KR,YH6GR,2WXDLKN07W3,DESC_45,JKGSXE3LOQ1,OGB05867,YCBEQKY1JT,DESC_45,Y,IMSODEVUHI12,DESC_45,DESC_45,SI2,8NU8XHV2ADOLJ,DESC_45,KURUIQFGIKFKE,DESC_45,D5XVO2E1L,GMU7H97W,DESC_45,N,Y,TG8P2JVA,DESC_45,HWLXFWA,DESC_45,JIDEJJ2FOXMSL,N,2025-08-08 01:01:37.000000,2025-04-14 17:34:06.000000,3ZJ,DESC_45,H88A9G0,2J1GFNDU2I,HQVCT4868R4,P4Z4LN7735I5SI,CQ2ZGL2WA7,DESC_45,DESC_45,DESC_45,DESC_45,DESC_45
282822793,104046,DL73JU05,PQ3E0PV,F7TAATWSHNJ,QQ7EUK30,DESC_46,L3SZBRSIQ43DXXY,HDPRKK8RA,51QI21EQC6,DESC_46,N,RDUXSHS,DESC_46,DESC_46,8AMZGCNI9,HKKBZJ7O6,DESC_46,JX4W,DESC_46,P5HABE2400S9E0,F8B,DESC_46,Y,Y,2HRNZDXQ,DESC_46,60DGMK8KM46WJX8,DESC_46,87VYB,Y,2025-11-23 20:21:46.000000,2025-05-04 09:48:55.000000,CV6D,DESC_46,2SSRVYMUS,99UFYHCDMH12,XS826,EGUP,3I537JFV11,DESC_46,DESC_46,DESC_46,DESC_46,DESC_46
789203623,104047,E825G3R8F9,4EC,7S9BFNIBAG,F9I2,DESC_47,XZSF3HC5T,1CYOTK5UCER,AZX9,DESC_47,Y,RKU1,DESC_47,DESC_47,7JTQS0E3GUIN,4OWW87UOVOPKC,DESC_47,00453CJ6M55UAID,DESC_47,H0U9ZYX20TMW1,9ZMBL7YL1DIT,DESC_47,Y,Y,XJHQJHSBL,DESC_47,R5ZDS3U3,DESC_47,CYX2MW,N,2024-10-25 19:33:44.000000,2025-12-05 11:12:26.000000,LQOV9IONI0T,DESC_47,W4HPPV7R7J,VFIL2BIFA,I7XHETGD,WLATF4XSEHWE,TPUD19A6DLQYMJ,DESC_47,DESC_47,DESC_47,DESC_47,DESC_47
